VALIDERT	LIMS_OPPDRAGSNR	PROSJEKTNAVN	PRAVENR	PRAVEMERKING	STASJON	Lokasjon	Plass	Havdyp	DATE	METODEKODE	ANALYSE	KOMPONENT	STANDARD	RESULTAT	ENHETER	AKKREDITERING	UNDERLEVERANDR_STANDARD	Sample type	DYP	ART	VEV	Sampling_date
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Cadmium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.06	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Lead	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	0.26	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Grunnpris	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	Utf?rt	-	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Zinc	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<3.0	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Manganese	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	2.22	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Chromium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.5	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Copper	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.8	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Potassium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	233	mg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Iron	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<40.0	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Nickel	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.8	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Aluminium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	22.80	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	151	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	<0.5	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	1.88	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<0.5	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	22.60	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	1.69	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.1	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00154	Toska S 3	Scr24_F3	F	3	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Nickel	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.8	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Vanadium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	0.80	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Aluminium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	25.10	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Arsenic	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	0.54	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Iron	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<40.0	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Potassium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	203	mg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Copper	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.8	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Chromium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.5	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Manganese	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	2.32	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Zinc	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<3.0	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Grunnpris	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	Utf?rt	-	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Lead	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	0.16	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Cadmium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.06	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Cobalt	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.1	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Magnesium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	583	mg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Silver	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.04	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	136	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.1	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Teflubenzuron	Intern metode	<0.1	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	0.55	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	21.90	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<0.5	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	1.31	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00155	Toska S 4	Scr24_F4	F	4	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	0.52	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Vanadium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	0.84	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Arsenic	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.5	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Silver	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.04	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Magnesium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	687	mg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Cobalt	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.1	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Cadmium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.06	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Lead	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	0.18	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Grunnpris	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	Utf?rt	-	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Zinc	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<3.0	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Manganese	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	2.52	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Chromium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.5	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Copper	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.8	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Potassium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	234	mg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Iron	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<40.0	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Nickel	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	<0.8	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	E8-4	METALLER_ICPMS	Aluminium	Mod. NS EN ISO 17294-1:2007 og Mod. NS-EN ISO 17294-2:2016	30.70	æg/l	Ja		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	PFAS	TFA	Intern metode	154	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Zinc pyrithione	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CFPCN	Intern metode	<0.5	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	ACBE	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CHPAPE	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	ACCA	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CDHFPCN	Intern metode	<0.5	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CHFPCN	Intern metode	0.95	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CCEFPE	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	CCPCA	Intern metode	<0.5	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	BCCPCA	Intern metode	<0.5	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Tralopyril	Intern metode	<0.1	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Diflubenzuron	Intern metode	<0.2	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Copper pyrithione	Intern metode	N.A.	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
Ja	1489-13811	O 240090 - Screening 2024, 240090	NR-2025-00156	Toska S 5	Scr24_F5	F	5	1	2024.10.28 00:00:00	INTERN_NIVA	SLM-STOFFER	Emamectin	Intern metode	<0.1	ng/L	Nei		Seawater	0-0			28.10.2024 00:00:00
